Te,ne,728/706,728/668
1.682790283290391e+01, 1.499788418664912e+20, 3.999921780857116e-01, 9.574573647538964e-02
1.682790283290391e+01, 1.682790283290380e+20, 4.111238050450958e-01, 9.431114881097827e-02
1.682790283290391e+01, 1.888121752571853e+20, 4.223890616415610e-01, 9.292482414583812e-02
1.888121752571847e+01, 2.118507450354571e+18, 2.108487405680249e-01, 3.888597566215325e-01
1.888121752571847e+01, 2.377004454874053e+18, 2.086819636610347e-01, 3.681468375934655e-01
1.888121752571847e+01, 2.667042864326648e+18, 2.068470051854248e-01, 3.482843761916200e-01
1.888121752571847e+01, 2.992471312188848e+18, 2.053750837271267e-01, 3.293235894988723e-01
1.888121752571847e+01, 3.357608036245132e+18, 2.042952764655728e-01, 3.113005949343881e-01
1.888121752571847e+01, 3.767298178979589e+18, 2.036346426348507e-01, 2.942374670837235e-01
1.888121752571847e+01, 4.226978079673322e+18, 2.034183821773196e-01, 2.781435696451289e-01
1.888121752571847e+01, 4.742747411323311e+18, 2.036699993125744e-01, 2.630170481928306e-01
1.888121752571847e+01, 5.321450119597585e+18, 2.044114420975147e-01, 2.488463833140654e-01
1.888121752571847e+01, 5.970765237835940e+18, 2.056631919901058e-01, 2.356119229802550e-01
1.888121752571847e+01, 6.699308783156532e+18, 2.074442815766003e-01, 2.232873345618521e-01
1.888121752571847e+01, 7.516748085768933e+18, 2.097722237111037e-01, 2.118409379041241e-01
1.888121752571847e+01, 8.433930068571646e+18, 2.126628412092718e-01, 2.012368992686813e-01
1.888121752571847e+01, 9.463025179229549e+18, 2.161299929052686e-01, 1.914362804726572e-01
1.888121752571847e+01, 1.061768888461980e+19, 2.201851993432995e-01, 1.823979477978714e-01
1.888121752571847e+01, 1.191324287058017e+19, 2.248371796213265e-01, 1.740793514375910e-01
1.888121752571847e+01, 1.336687835137238e+19, 2.300913198048588e-01, 1.664371890940401e-01
1.888121752571847e+01, 1.499788418664912e+19, 2.359491025562029e-01, 1.594279677521622e-01
1.888121752571847e+01, 1.682790283290379e+19, 2.424075366031263e-01, 1.530084765686387e-01
1.888121752571847e+01, 1.888121752571853e+19, 2.494586325626130e-01, 1.471361820355910e-01
1.888121752571847e+01, 2.118507450354571e+19, 2.570889773828126e-01, 1.417695547023609e-01
1.888121752571847e+01, 2.377004454874053e+19, 2.652794620969260e-01, 1.368683351354188e-01
1.888121752571847e+01, 2.667042864326648e+19, 2.740052155792651e-01, 1.323937456327069e-01
1.888121752571847e+01, 2.992471312188848e+19, 2.832357897127641e-01, 1.283086534994402e-01
1.888121752571847e+01, 3.357608036245132e+19, 2.929356284859326e-01, 1.245776913578267e-01
1.888121752571847e+01, 3.767298178979589e+19, 3.030648354165095e-01, 1.211673398792911e-01
1.888121752571847e+01, 4.226978079673322e+19, 3.135802315531525e-01, 1.180459783647187e-01
1.888121752571847e+01, 4.742747411323311e+19, 3.244366721277417e-01, 1.151839086432171e-01
1.888121752571847e+01, 5.321450119597585e+19, 3.355885662915408e-01, 1.125533577277668e-01
1.888121752571847e+01, 5.970765237835940e+19, 3.469915240533327e-01, 1.101284645008752e-01
1.888121752571847e+01, 6.699308783156532e+19, 3.586040400830455e-01, 1.078852553735816e-01
1.888121752571847e+01, 7.516748085768934e+19, 3.703891172777638e-01, 1.058016133546822e-01
1.888121752571847e+01, 8.433930068571646e+19, 3.823157346824478e-01, 1.038572442851205e-01
1.888121752571847e+01, 9.463025179229549e+19, 3.943600740936393e-01, 1.020336431466040e-01
1.888121752571847e+01, 1.061768888461980e+20, 4.065064359321205e-01, 1.003140623646676e-01
1.888121752571847e+01, 1.191324287058017e+20, 4.187477954519200e-01, 9.868348292647511e-02
1.888121752571847e+01, 1.336687835137238e+20, 4.310859724328714e-01, 9.712858796867692e-02
1.888121752571847e+01, 1.499788418664912e+20, 4.435314087121719e-01, 9.563773732391910e-02
1.888121752571847e+01, 1.682790283290380e+20, 4.561025663342355e-01, 9.420094042846108e-02
1.888121752571847e+01, 1.888121752571853e+20, 4.688249736301314e-01, 9.280982408752106e-02
2.118507450354578e+01, 2.118507450354571e+18, 2.253324511001870e-01, 3.879720700793425e-01
2.118507450354578e+01, 2.377004454874053e+18, 2.232158620156532e-01, 3.671485141744747e-01
2.118507450354578e+01, 2.667042864326648e+18, 2.214612035317151e-01, 3.471925397727182e-01
2.118507450354578e+01, 2.992471312188848e+18, 2.201029401292896e-01, 3.281558070970924e-01
2.118507450354578e+01, 3.357608036245132e+18, 2.191733266198424e-01, 3.100746026496617e-01
2.118507450354578e+01, 3.767298178979589e+18, 2.187025266516142e-01, 2.929708658741746e-01
2.118507450354578e+01, 4.226978079673322e+18, 2.187187706681853e-01, 2.768535086115220e-01
2.118507450354578e+01, 4.742747411323311e+18, 2.192485203667235e-01, 2.617199133120968e-01
2.118507450354578e+01, 5.321450119597585e+18, 2.203166076759204e-01, 2.475575084385100e-01
2.118507450354578e+01, 5.970765237835940e+18, 2.219463191150189e-01, 2.343453376018449e-01
2.118507450354578e+01, 6.699308783156532e+18, 2.241594007416282e-01, 2.220555596039637e-01
2.118507450354578e+01, 7.516748085768933e+18, 2.269759644652659e-01, 2.106548369797356e-01
2.118507450354578e+01, 8.433930068571646e+18, 2.304142831262722e-01, 2.001055887985755e-01
2.118507450354578e+01, 9.463025179229549e+18, 2.344904693453242e-01, 1.903670981505136e-01
2.118507450354578e+01, 1.061768888461980e+19, 2.392180417119240e-01, 1.813964754408027e-01
2.118507450354578e+01, 1.191324287058017e+19, 2.446073913413463e-01, 1.731494855158187e-01
2.118507450354578e+01, 1.336687835137238e+19, 2.506651720042218e-01, 1.655812503394594e-01
2.118507450354578e+01, 1.499788418664912e+19, 2.573936475280807e-01, 1.586468402446468e-01
2.118507450354578e+01, 1.682790283290379e+19, 2.647900403249852e-01, 1.523017665363727e-01
2.118507450354578e+01, 1.888121752571853e+19, 2.728459337686577e-01, 1.465023871513491e-01
2.118507450354578e+01, 2.118507450354571e+19, 2.815467875428754e-01, 1.412062357349271e-01
2.118507450354578e+01, 2.377004454874053e+19, 2.908716277004012e-01, 1.363722832314244e-01
2.118507450354578e+01, 2.667042864326648e+19, 3.007929707630160e-01, 1.319611400758448e-01
2.118507450354578e+01, 2.992471312188848e+19, 3.112770328241568e-01, 1.279352063660885e-01
2.118507450354578e+01, 3.357608036245132e+19, 3.222842599283623e-01, 1.242587769433393e-01
2.118507450354578e+01, 3.767298178979589e+19, 3.337701954434095e-01, 1.208981080303787e-01
2.118507450354578e+01, 4.226978079673322e+19, 3.456866750853082e-01, 1.178214518797462e-01
2.118507450354578e+01, 4.742747411323311e+19, 3.579833129618227e-01, 1.149990656824993e-01
2.118507450354578e+01, 5.321450119597585e+19, 3.706092153727390e-01, 1.124032007197106e-01
2.118507450354578e+01, 5.970765237835940e+19, 3.835148362824012e-01, 1.100080773595450e-01
2.118507450354578e+01, 6.699308783156532e+19, 3.966538722110406e-01, 1.077898509876000e-01
2.118507450354578e+01, 7.516748085768934e+19, 4.099850868191745e-01, 1.057265732961575e-01
2.118507450354578e+01, 8.433930068571646e+19, 4.234739575359798e-01, 1.037981525487015e-01
2.118507450354578e+01, 9.463025179229549e+19, 4.370940477127733e-01, 1.019863154881755e-01
2.118507450354578e+01, 1.061768888461980e+20, 4.508280262403230e-01, 1.002745724895220e-01
2.118507450354578e+01, 1.191324287058017e+20, 4.646682797569140e-01, 9.864818639981600e-02
2.118507450354578e+01, 1.336687835137238e+20, 4.786170875375107e-01, 9.709414430956605e-02
2.118507450354578e+01, 1.499788418664912e+20, 4.926863531213250e-01, 9.560113032236059e-02
2.118507450354578e+01, 1.682790283290380e+20, 5.068969075679149e-01, 9.415949632306490e-02
2.118507450354578e+01, 1.888121752571853e+20, 5.212774157020761e-01, 9.276122689057378e-02
2.377004454874038e+01, 2.118507450354571e+18, 2.415279113679501e-01, 3.877358094568876e-01
2.377004454874038e+01, 2.377004454874053e+18, 2.394619839006924e-01, 3.667764651394981e-01
2.377004454874038e+01, 2.667042864326648e+18, 2.377919409055047e-01, 3.467014072234887e-01
2.377004454874038e+01, 2.992471312188848e+18, 2.365559367817067e-01, 3.275629031701816e-01
2.377004454874038e+01, 3.357608036245132e+18, 2.357898425038300e-01, 3.093975628984809e-01
2.377004454874038e+01, 3.767298178979589e+18, 2.355273586333120e-01, 2.922273337623328e-01
2.377004454874038e+01, 4.226978079673322e+18, 2.358001727674707e-01, 2.760608070125702e-01
2.377004454874038e+01, 4.742747411323311e+18, 2.366381254369841e-01, 2.608947217516951e-01
2.377004454874038e+01, 5.321450119597585e+18, 2.380693489934259e-01, 2.467155633997200e-01
2.377004454874038e+01, 5.970765237835940e+18, 2.401203467519654e-01, 2.335011705887099e-01
2.377004454874038e+01, 6.699308783156532e+18, 2.428159842164731e-01, 2.212222841497404e-01
2.377004454874038e+01, 7.516748085768933e+18, 2.461793703147289e-01, 2.098439917666800e-01
2.377004454874038e+01, 8.433930068571646e+18, 2.502316140035888e-01, 1.993270399104546e-01
2.377004454874038e+01, 9.463025179229549e+18, 2.549914502505759e-01, 1.896289995676401e-01
2.377004454874038e+01, 1.061768888461980e+19, 2.604747391839681e-01, 1.807052835132205e-01
2.377004454874038e+01, 1.191324287058017e+19, 2.666938530174126e-01, 1.725100205308579e-01
2.377004454874038e+01, 1.336687835137238e+19, 2.736569769564890e-01, 1.649967965516712e-01
2.377004454874038e+01, 1.499788418664912e+19, 2.813673622217701e-01, 1.581192748731359e-01
2.377004454874038e+01, 1.682790283290379e+19, 2.898225808246307e-01, 1.518317081811065e-01
2.377004454874038e+01, 1.888121752571853e+19, 2.990138417466398e-01, 1.460893546943177e-01
2.377004454874038e+01, 2.118507450354571e+19, 3.089254353727507e-01, 1.408488098947986e-01
2.377004454874038e+01, 2.377004454874053e+19, 3.195343759457127e-01, 1.360682643431483e-01
2.377004454874038e+01, 2.667042864326648e+19, 3.308103090481621e-01, 1.317076971952002e-01
2.377004454874038e+01, 2.992471312188848e+19, 3.427157416318262e-01, 1.277290143091125e-01
2.377004454874038e+01, 3.357608036245132e+19, 3.552066354991393e-01, 1.240961392552016e-01
2.377004454874038e+01, 3.767298178979589e+19, 3.682333819057761e-01, 1.207750650693055e-01
2.377004454874038e+01, 4.226978079673322e+19, 3.817421466417392e-01, 1.177338741647894e-01
2.377004454874038e+01, 4.742747411323311e+19, 3.956765441102495e-01, 1.149427333819635e-01
2.377004454874038e+01, 5.321450119597585e+19, 4.099795688361674e-01, 1.123738706612914e-01
2.377004454874038e+01, 5.970765237835940e+19, 4.245956870405833e-01, 1.100015392463259e-01
2.377004454874038e+01, 6.699308783156532e+19, 4.394729726337409e-01, 1.078019746336262e-01
2.377004454874038e+01, 7.516748085768934e+19, 4.545651635152446e-01, 1.057533486796540e-01
2.377004454874038e+01, 8.433930068571646e+19, 4.698335163965030e-01, 1.038357243465884e-01
2.377004454874038e+01, 9.463025179229549e+19, 4.852483509237509e-01, 1.020310135261102e-01
2.377004454874038e+01, 1.061768888461980e+20, 5.007901947390433e-01, 1.003229392388400e-01
2.377004454874038e+01, 1.191324287058017e+20, 5.164504673464608e-01, 9.869700229714731e-02
2.377004454874038e+01, 1.336687835137238e+20, 5.322316689204323e-01, 9.714045128821679e-02
2.377004454874038e+01, 1.499788418664912e+20, 5.481470673774075e-01, 9.564225355099598e-02
2.377004454874038e+01, 1.682790283290380e+20, 5.642199007200022e-01, 9.419306377450348e-02
2.377004454874038e+01, 1.888121752571853e+20, 5.804821304668374e-01, 9.278518604262365e-02
2.667042864326648e+01, 2.118507450354571e+18, 2.596664663823701e-01, 3.882316190927402e-01
2.667042864326648e+01, 2.377004454874053e+18, 2.576506044886121e-01, 3.671047469148177e-01
2.667042864326648e+01, 2.667042864326648e+18, 2.560688586534753e-01, 3.468786979175058e-01
2.667042864326648e+01, 2.992471312188848e+18, 2.549635737666133e-01, 3.276065406976546e-01
2.667042864326648e+01, 3.357608036245132e+18, 2.543747310558225e-01, 3.093253887013218e-01
2.667042864326648e+01, 3.767298178979589e+18, 2.543400548754873e-01, 2.920573615786417e-01
2.667042864326648e+01, 4.226978079673322e+18, 2.548951698186396e-01, 2.758108777838296e-01
2.667042864326648e+01, 4.742747411323311e+18, 2.560737687387045e-01, 2.605821642937680e-01
2.667042864326648e+01, 5.321450119597585e+18, 2.579077522740358e-01, 2.463568787918650e-01
2.667042864326648e+01, 5.970765237835940e+18, 2.604273030368911e-01, 2.331117553283743e-01
2.667042864326648e+01, 6.699308783156532e+18, 2.636608624137623e-01, 2.208162033549868e-01
2.667042864326648e+01, 7.516748085768933e+18, 2.676349846032074e-01, 2.094338094919451e-01
2.667042864326648e+01, 8.433930068571646e+18, 2.723740508412621e-01, 1.989237093791107e-01
2.667042864326648e+01, 9.463025179229549e+18, 2.778998365627555e-01, 1.892418121788403e-01
2.667042864326648e+01, 1.061768888461980e+19, 2.842309353893973e-01, 1.803418721405105e-01
2.667042864326648e+01, 1.191324287058017e+19, 2.913820561570206e-01, 1.721764100910075e-01
2.667042864326648e+01, 1.336687835137238e+19, 2.993632223957273e-01, 1.646974931747527e-01
2.667042864326648e+01, 1.499788418664912e+19, 3.081789172240325e-01, 1.578573842395401e-01
2.667042864326648e+01, 1.682790283290379e+19, 3.178272296653905e-01, 1.516090736148115e-01
2.667042864326648e+01, 1.888121752571853e+19, 3.282990697535273e-01, 1.459067062627263e-01
2.667042864326648e+01, 2.118507450354571e+19, 3.395775279759771e-01, 1.407059168822007e-01
2.667042864326648e+01, 2.377004454874053e+19, 3.516374579667142e-01, 1.359640848524029e-01
2.667042864326648e+01, 2.667042864326648e+19, 3.644453583262852e-01, 1.316405201234289e-01
2.667042864326648e+01, 2.992471312188848e+19, 3.779596188323940e-01, 1.276965904023651e-01
2.667042864326648e+01, 3.357608036245132e+19, 3.921311776379794e-01, 1.240957992758361e-01
2.667042864326648e+01, 3.767298178979589e+19, 4.069046098861146e-01, 1.208038242469058e-01
2.667042864326648e+01, 4.226978079673322e+19, 4.222196362271750e-01, 1.177885230175390e-01
2.667042864326648e+01, 4.742747411323311e+19, 4.380130048604428e-01, 1.150199156861159e-01
2.667042864326648e+01, 5.321450119597585e+19, 4.542206666321689e-01, 1.124701498243570e-01
2.667042864326648e+01, 5.970765237835940e+19, 4.707801334086669e-01, 1.101134546273337e-01
2.667042864326648e+01, 6.699308783156532e+19, 4.876328890595744e-01, 1.079260894780065e-01
2.667042864326648e+01, 7.516748085768934e+19, 5.047267125739696e-01, 1.058862913238656e-01
2.667042864326648e+01, 8.433930068571646e+19, 5.220177752224141e-01, 1.039742242235456e-01
2.667042864326648e+01, 9.463025179229549e+19, 5.394723876870454e-01, 1.021719332891560e-01
2.667042864326648e+01, 1.061768888461980e+20, 5.570682965478582e-01, 1.004633040397940e-01
2.667042864326648e+01, 1.191324287058017e+20, 5.747954591524242e-01, 9.883402692249604e-02
2.667042864326648e+01, 1.336687835137238e+20, 5.926562579507397e-01, 9.727156549741968e-02
2.667042864326648e+01, 1.499788418664912e+20, 6.106651463078883e-01, 9.576512559525209e-02
2.667042864326648e+01, 1.682790283290380e+20, 6.288477448718222e-01, 9.430562172947067e-02
2.667042864326648e+01, 1.888121752571853e+20, 6.472394291796152e-01, 9.288563629369403e-02
2.992471312188869e+01, 2.118507450354571e+18, 2.800101312333299e-01, 3.895295457377795e-01
2.992471312188869e+01, 2.377004454874053e+18, 2.780421357943196e-01, 3.681972763267041e-01
2.992471312188869e+01, 2.667042864326648e+18, 2.765512405794822e-01, 3.477824519451565e-01
2.992471312188869e+01, 2.992471312188848e+18, 2.755845448944129e-01, 3.283391635358894e-01
2.992471312188869e+01, 3.357608036245132e+18, 2.751866962202633e-01, 3.099052314450986e-01
2.992471312188869e+01, 3.767298178979589e+18, 2.753999897968920e-01, 2.925031307949544e-01
2.992471312188869e+01, 4.226978079673322e+18, 2.762645255427070e-01, 2.761412690082979e-01
2.992471312188869e+01, 4.742747411323311e+18, 2.778183790531072e-01, 2.608155010829439e-01
2.992471312188869e+01, 5.321450119597585e+18, 2.800977427984267e-01, 2.465107760665349e-01
2.992471312188869e+01, 5.970765237835940e+18, 2.831369960003788e-01, 2.332028225760149e-01
2.992471312188869e+01, 6.699308783156532e+18, 2.869686666692414e-01, 2.208597992422215e-01
2.992471312188869e+01, 7.516748085768933e+18, 2.916232565850190e-01, 2.094438550155132e-01
2.992471312188869e+01, 8.433930068571646e+18, 2.971289093060428e-01, 1.989125622812578e-01
2.992471312188869e+01, 9.463025179229549e+18, 3.035109123579054e-01, 1.892202013373365e-01
2.992471312188869e+01, 1.061768888461980e+19, 3.107910374036510e-01, 1.803188872955085e-01
2.992471312188869e+01, 1.191324287058017e+19, 3.189867361988496e-01, 1.721595397678525e-01
2.992471312188869e+01, 1.336687835137238e+19, 3.281102251321059e-01, 1.646927020731639e-01
2.992471312188869e+01, 1.499788418664912e+19, 3.381675065342897e-01, 1.578692206561302e-01
2.992471312188869e+01, 1.682790283290379e+19, 3.491573897610676e-01, 1.516407975396263e-01
2.992471312188869e+01, 1.888121752571853e+19, 3.610705879871347e-01, 1.459604294811896e-01
2.992471312188869e+01, 2.118507450354571e+19, 3.738889760356359e-01, 1.407827475373323e-01
2.992471312188869e+01, 2.377004454874053e+19, 3.875850985534345e-01, 1.360642702957758e-01
2.992471312188869e+01, 2.667042864326648e+19, 4.021220146530171e-01, 1.317635833452270e-01
2.992471312188869e+01, 2.992471312188848e+19, 4.174535534128500e-01, 1.278414567518630e-01
2.992471312188869e+01, 3.357608036245132e+19, 4.335250337973967e-01, 1.242609114717264e-01
2.992471312188869e+01, 3.767298178979589e+19, 4.502744731997014e-01, 1.209872447759458e-01
2.992471312188869e+01, 4.226978079673322e+19, 4.676342728249555e-01, 1.179880239044208e-01
2.992471312188869e+01, 4.742747411323311e+19, 4.855333287103813e-01, 1.152330562849834e-01
2.992471312188869e+01, 5.321450119597585e+19, 5.038994784662820e-01, 1.126943437463445e-01
2.992471312188869e+01, 5.970765237835940e+19, 5.226621603556521e-01, 1.103460272011956e-01
2.992471312188869e+01, 6.699308783156532e+19, 5.417551372696262e-01, 1.081643272681671e-01
2.992471312188869e+01, 7.516748085768934e+19, 5.611191265494840e-01, 1.061274852278103e-01
2.992471312188869e+01, 8.433930068571646e+19, 5.807041788090621e-01, 1.042157075621844e-01
2.992471312188869e+01, 9.463025179229549e+19, 6.004716643403500e-01, 1.024111161108160e-01
2.992471312188869e+01, 1.061768888461980e+20, 6.203957519598099e-01, 1.006977046001189e-01
2.992471312188869e+01, 1.191324287058017e+20, 6.404642985982775e-01, 9.906130099731512e-02
2.992471312188869e+01, 1.336687835137238e+20, 6.606791043129822e-01, 9.748953385311175e-02
2.992471312188869e+01, 1.499788418664912e+20, 6.810555226840261e-01, 9.597179960297698e-02
2.992471312188869e+01, 1.682790283290380e+20, 7.016214476060629e-01, 9.449922679055854e-02
2.992471312188869e+01, 1.888121752571853e+20, 7.224157224446971e-01, 9.306463247061503e-02
3.357608036245121e+01, 2.118507450354571e+18, 3.028552793794541e-01, 3.916905782638164e-01
3.357608036245121e+01, 2.377004454874053e+18, 3.009306969169128e-01, 3.701093789841208e-01
3.357608036245121e+01, 2.667042864326648e+18, 2.995314663706125e-01, 3.494625764511086e-01
3.357608036245121e+01, 2.992471312188848e+18, 2.987100762320912e-01, 3.298055305854293e-01
3.357608036245121e+01, 3.357608036245132e+18, 2.985164650988091e-01, 3.111769935105166e-01
3.357608036245121e+01, 3.767298178979589e+18, 2.989981127246524e-01, 2.935999961433100e-01
3.357608036245121e+01, 4.226978079673322e+18, 3.002001968291669e-01, 2.770831090814657e-01
3.357608036245121e+01, 4.742747411323311e+18, 3.021657681137289e-01, 2.616219630070351e-01
3.357608036245121e+01, 5.321450119597585e+18, 3.049358945505954e-01, 2.472009199672216e-01
3.357608036245121e+01, 5.970765237835940e+18, 3.085497280791626e-01, 2.337947999642967e-01
3.357608036245121e+01, 6.699308783156532e+18, 3.130444520445624e-01, 2.213705844665192e-01
3.357608036245121e+01, 7.516748085768933e+18, 3.184550756725011e-01, 2.098890371317583e-01
3.357608036245121e+01, 8.433930068571646e+18, 3.248140522372525e-01, 1.993062001207584e-01
3.357608036245121e+01, 9.463025179229549e+18, 3.321507100492775e-01, 1.895747404281280e-01
3.357608036245121e+01, 1.061768888461980e+19, 3.404904997067537e-01, 1.806451338932306e-01
3.357608036245121e+01, 1.191324287058017e+19, 3.498540769332992e-01, 1.724666847410671e-01
3.357608036245121e+01, 1.336687835137238e+19, 3.602562573372944e-01, 1.649883858181829e-01
3.357608036245121e+01, 1.499788418664912e+19, 3.717048968898700e-01, 1.581596295421394e-01
3.357608036245121e+01, 1.682790283290379e+19, 3.841997687755327e-01, 1.519307824853129e-01
3.357608036245121e+01, 1.888121752571853e+19, 3.977315220477795e-01, 1.462536379708644e-01
3.357608036245121e+01, 2.118507450354571e+19, 4.122808183682414e-01, 1.410817615104329e-01
3.357608036245121e+01, 2.377004454874053e+19, 4.278177479435665e-01, 1.363707437067987e-01
3.357608036245121e+01, 2.667042864326648e+19, 4.443016225806070e-01, 1.320783746330907e-01
3.357608036245121e+01, 2.992471312188848e+19, 4.616812309853046e-01, 1.281647528537456e-01
3.357608036245121e+01, 3.357608036245132e+19, 4.798956183410066e-01, 1.245923412789859e-01
3.357608036245121e+01, 3.767298178979589e+19, 4.988754193926003e-01, 1.213259810063244e-01
3.357608036245121e+01, 4.226978079673322e+19, 5.185447338040741e-01, 1.183328732322801e-01
3.357608036245121e+01, 4.742747411323311e+19, 5.388234879861913e-01, 1.155825382288681e-01
3.357608036245121e+01, 5.321450119597585e+19, 5.596301835638477e-01, 1.130467592745244e-01
3.357608036245121e+01, 5.970765237835940e+19, 5.808848942976359e-01, 1.106995183029459e-01
3.357608036245121e+01, 6.699308783156532e+19, 6.025123453534551e-01, 1.085169288765293e-01
3.357608036245121e+01, 7.516748085768934e+19, 6.244448948674675e-01, 1.064771708933047e-01
3.357608036245121e+01, 8.433930068571646e+19, 6.466252394351905e-01, 1.045604301891926e-01
3.357608036245121e+01, 9.463025179229549e+19, 6.690086819251507e-01, 1.027488448993858e-01
3.357608036245121e+01, 1.061768888461980e+20, 6.915648292880905e-01, 1.010264591040444e-01
3.357608036245121e+01, 1.191324287058017e+20, 7.142786257059602e-01, 9.937918293206244e-02
3.357608036245121e+01, 1.336687835137238e+20, 7.371506677161791e-01, 9.779475698270443e-02
3.357608036245121e+01, 1.499788418664912e+20, 7.601967882723343e-01, 9.626271772354923e-02
3.357608036245121e+01, 1.682790283290380e+20, 7.834469324365586e-01, 9.477435953269372e-02
3.357608036245121e+01, 1.888121752571853e+20, 8.069433763561067e-01, 9.332268838780039e-02
3.767298178979600e+01, 2.118507450354571e+18, 3.285363353488148e-01, 3.947680730625810e-01
3.767298178979600e+01, 2.377004454874053e+18, 3.266476698011751e-01, 3.728892103645909e-01
3.767298178979600e+01, 2.667042864326648e+18, 3.253384308903568e-01, 3.519622539766247e-01
3.767298178979600e+01, 2.992471312188848e+18, 3.246672101048021e-01, 3.320441035533398e-01
3.767298178979600e+01, 3.357608036245132e+18, 3.246899384566013e-01, 3.131746883322404e-01
3.767298178979600e+01, 3.767298178979589e+18, 3.254599671973794e-01, 2.953778116707980e-01
3.767298178979600e+01, 4.226978079673322e+18, 3.270282244707474e-01, 2.786623933595601e-01
3.767298178979600e+01, 4.742747411323311e+18, 3.294433955782115e-01, 2.630239944939888e-01
3.767298178979600e+01, 5.321450119597585e+18, 3.327520722229413e-01, 2.484465140104984e-01
3.767298178979600e+01, 5.970765237835940e+18, 3.369988177662938e-01, 2.349039576758937e-01
3.767298178979600e+01, 6.699308783156532e+18, 3.422261008896311e-01, 2.223621966187822e-01
3.767298178979600e+01, 7.516748085768933e+18, 3.484740586971584e-01, 2.107806508092214e-01
3.767298178979600e+01, 8.433930068571646e+18, 3.557800618083969e-01, 2.001138510898133e-01
3.767298178979600e+01, 9.463025179229549e+18, 3.641780679976127e-01, 1.903128499127363e-01
3.767298178979600e+01, 1.061768888461980e+19, 3.736977671063665e-01, 1.813264649485518e-01
3.767298178979600e+01, 1.191324287058017e+19, 3.843635379256267e-01, 1.731023508539226e-01
3.767298178979600e+01, 1.336687835137238e+19, 3.961932570208168e-01, 1.655879027734605e-01
3.767298178979600e+01, 1.499788418664912e+19, 4.091970192886171e-01, 1.587310009184888e-01
3.767298178979600e+01, 1.682790283290379e+19, 4.233758492236470e-01, 1.524806092493815e-01
3.767298178979600e+01, 1.888121752571853e+19, 4.387204988049102e-01, 1.467872433507995e-01
3.767298178979600e+01, 2.118507450354571e+19, 4.552104405219659e-01, 1.416033234551793e-01
3.767298178979600e+01, 2.377004454874053e+19, 4.728131700144060e-01, 1.368834285952566e-01
3.767298178979600e+01, 2.667042864326648e+19, 4.914839298000754e-01, 1.325844673293865e-01
3.767298178979600e+01, 2.992471312188848e+19, 5.111659517928854e-01, 1.286657795894816e-01
3.767298178979600e+01, 3.357608036245132e+19, 5.317912908948854e-01, 1.250891830954156e-01
3.767298178979600e+01, 3.767298178979589e+19, 5.532822854325176e-01, 1.218189765586292e-01
3.767298178979600e+01, 4.226978079673322e+19, 5.755536348203184e-01, 1.188219106229298e-01
3.767298178979600e+01, 4.742747411323311e+19, 5.985150344775549e-01, 1.160671361971829e-01
3.767298178979600e+01, 5.321450119597585e+19, 6.220742579028138e-01, 1.135261385389633e-01
3.767298178979600e+01, 5.970765237835940e+19, 6.461405317306700e-01, 1.111726641529264e-01
3.767298178979600e+01, 6.699308783156532e+19, 6.706280170114810e-01, 1.089826462663257e-01
3.767298178979600e+01, 7.516748085768934e+19, 6.954591930064020e-01, 1.069341333259212e-01
3.767298178979600e+01, 8.433930068571646e+19, 7.205679405160048e-01, 1.050072236151426e-01
3.767298178979600e+01, 9.463025179229549e+19, 7.459021397300908e-01, 1.031840077135405e-01
3.767298178979600e+01, 1.061768888461980e+20, 7.714256300126294e-01, 1.014485191205488e-01
3.767298178979600e+01, 1.191324287058017e+20, 7.971194213752593e-01, 9.978669196926702e-02
3.767298178979600e+01, 1.336687835137238e+20, 8.229820942511092e-01, 9.818632341401412e-02
3.767298178979600e+01, 1.499788418664912e+20, 8.490293703240165e-01, 9.663703706455172e-02
3.767298178979600e+01, 1.682790283290380e+20, 8.752928783946812e-01, 9.513024286062720e-02
3.767298178979600e+01, 1.888121752571853e+20, 9.018181729739811e-01, 9.365908814905727e-02
4.226978079673296e+01, 2.118507450354571e+18, 3.574292584210933e-01, 3.988089101012062e-01
4.226978079673296e+01, 2.377004454874053e+18, 3.555650266293235e-01, 3.765789092877548e-01
4.226978079673296e+01, 2.667042864326648e+18, 3.543407146564335e-01, 3.553190863986036e-01
4.226978079673296e+01, 2.992471312188848e+18, 3.538218187247654e-01, 3.350881749119387e-01
4.226978079673296e+01, 3.357608036245132e+18, 3.540710481730369e-01, 3.159275465380845e-01
4.226978079673296e+01, 3.767298178979589e+18, 3.551483933831540e-01, 2.978620099126144e-01
4.226978079673296e+01, 4.226978079673322e+18, 3.571112819966864e-01, 2.809010319787562e-01
4.226978079673296e+01, 4.742747411323311e+18, 3.600147658262651e-01, 2.650402663901893e-01
4.226978079673296e+01, 5.321450119597585e+18, 3.639116774123737e-01, 2.502632756516679e-01
4.226978079673296e+01, 5.970765237835940e+18, 3.688526963037147e-01, 2.365433439273235e-01
4.226978079673296e+01, 6.699308783156532e+18, 3.748862705876427e-01, 2.238452928230708e-01
4.226978079673296e+01, 7.516748085768933e+18, 3.820583485375169e-01, 2.121272304013518e-01
4.226978079673296e+01, 8.433930068571646e+18, 3.904118879930448e-01, 2.013421820211752e-01
4.226978079673296e+01, 9.463025179229549e+18, 3.999861267861499e-01, 1.914395686916251e-01
